"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.76926356884402e-279,0.808542933124361,0.849,0.53,1.93489561571891e-274,"0","ATP6AP2"
2.33091794694925e-278,0.520323560141446,0.383,0.079,7.81743261047838e-274,"0","AL034397.3"
6.28758912835453e-278,0.550828005037974,0.423,0.1,2.10873164186754e-273,"0","SEMA4A"
1.00497005155502e-277,0.77240594464594,0.895,0.535,3.37046855890524e-273,"0","RTN4"
1.25147213983746e-276,0.592134201887645,0.449,0.114,4.19718726258688e-272,"0","CHST15"
1.27365303411276e-275,0.677075711953314,0.59,0.201,4.27157754580737e-271,"0","C9orf72"
1.41277417794163e-275,0.763953078525006,0.879,0.597,4.73816203798065e-271,"0","PKM"
2.29922487129517e-275,0.717776326095851,0.657,0.257,7.71114037334975e-271,"0","IL6R"
1.46911718230785e-274,0.754186655752854,0.74,0.338,4.92712520602407e-270,"0","CCNY"
2.66634236503355e-274,0.378581644697639,0.471,0.126,8.94237902384952e-270,"0","MPP1"
1.04100760965142e-273,-1.10626362511521,0.036,0.465,3.49133132124893e-269,"0","LBH"
2.49605673210676e-270,0.5932144184041,0.509,0.15,8.37127506813964e-266,"0","CTNNA1"
1.48163537752441e-269,0.755817755505956,0.728,0.313,4.96910872914135e-265,"0","SKAP2"
2.22829216559145e-269,0.724467679424397,0.426,0.105,7.47324626496059e-265,"0","IER3"
2.90638372800145e-269,0.757677783422994,0.643,0.223,9.74742974697125e-265,"0","MARCKS"
2.28648652384694e-268,-1.05008532631677,0.289,0.662,7.66841850367788e-264,"0","TBC1D10C"
1.6625895415167e-267,0.594359185459084,0.383,0.084,5.57599280433869e-263,"0","TMEM176A"
1.63569401204604e-265,-0.50504221978839,0.994,0.991,5.48579057760002e-261,"0","RACK1"
7.43889871141035e-265,-1.07615912596315,0.141,0.558,2.4948578498328e-260,"0","IL2RG"
1.07168820216851e-264,0.539369090075041,0.404,0.097,3.59422789243276e-260,"0","ALDH3B1"
2.35332931483109e-264,0.735615401580001,0.785,0.382,7.8925958560805e-260,"0","CAT"
1.71326465079795e-263,0.678682674874089,0.677,0.261,5.74594698584616e-259,"0","LAT2"
9.3453154468983e-263,-1.37112637062589,0.092,0.505,3.13423189458075e-258,"0","TCF7"
2.32985462872696e-262,0.705989787851244,0.73,0.309,7.81386645382448e-258,"0","NAGK"
2.76133520371039e-262,-0.453419862646676,0.998,0.993,9.2609660062039e-258,"0","RPL6"
3.73952287804595e-262,0.574792977289216,0.479,0.138,1.25416118283905e-257,"0","NAGA"
1.36526982550749e-261,0.681424776544315,0.631,0.242,4.57884194078703e-257,"0","CCPG1"
5.76551431066766e-261,0.652443798232009,0.565,0.192,1.93363818951172e-256,"0","ARHGAP26"
6.55293127623582e-261,0.334853861782966,0.198,0.013,2.19772209142397e-256,"0","PADI2"
2.14766789706674e-260,-1.43667795563249,0.067,0.48,7.20284859318243e-256,"0","CD247"
1.28963076696525e-259,0.743015829935027,0.914,0.53,4.32516366624805e-255,"0","C1orf162"
1.88978116700686e-258,0.438295353687715,0.304,0.051,6.33794807790759e-254,"0","GLT1D1"
4.33898968641914e-258,0.455813327176587,0.317,0.056,1.45521036103125e-253,"0","HOMER3"
7.323019276201e-258,-1.1670699247258,0.203,0.589,2.45599420485229e-253,"0","CLEC2D"
1.24926428622758e-257,0.626594230123577,0.516,0.162,4.18978256315006e-253,"0","NCF4"
2.47169272172805e-257,-1.51623660412253,0.077,0.488,8.28956305013155e-253,"0","CD7"
3.65378318490508e-257,0.709741152753464,0.681,0.287,1.22540580455347e-252,"0","NUMB"
4.30247588273047e-257,0.633662662539925,0.535,0.176,1.44296436155014e-252,"0","EIF4EBP1"
6.29075558388772e-257,0.709320008708627,0.718,0.317,2.10979360772426e-252,"0","ZYX"
6.31555688913064e-257,0.621987110246058,0.564,0.194,2.11811146947663e-252,"0","FAR1"
2.62868827372258e-256,0.525091892321759,0.363,0.078,8.81609473241079e-252,"0","ARHGEF40"
3.19740353752606e-256,0.595920689956659,0.599,0.217,1.07234519841549e-251,"0","MFSD1"
8.86797569073791e-256,0.34702719072876,0.182,0.009,2.97414168715968e-251,"0","VNN3"
1.05704142100924e-255,-0.376487091867941,1,0.993,3.54510551778079e-251,"0","RPL26"
1.97665271971828e-255,0.679954849125695,0.958,0.786,6.62929789139117e-251,"0","ATP6V0E1"
2.5789425415372e-255,-0.979595757986276,0.06,0.468,8.64925749580746e-251,"0","BIN1"
2.76465624394285e-253,0.653311344304119,0.611,0.231,9.27210411093552e-249,"0","SNX27"
6.87161613487559e-253,0.510804912883784,0.371,0.083,2.30460261931458e-248,"0","SHTN1"
1.01520683114898e-252,0.597854293305973,0.497,0.153,3.40480067030745e-248,"0","AGTPBP1"
1.75845845843814e-252,0.48200860956202,0.353,0.074,5.89751797790983e-248,"0","MTMR11"
8.10096501108421e-252,0.685280569565316,0.948,0.748,2.71690164541742e-247,"0","ARPC5"
1.97758567733658e-251,0.703026070466002,0.7,0.311,6.63242684465141e-247,"0","RILPL2"
2.225138756864e-250,0.764271328154691,0.487,0.148,7.46267036277047e-246,"0","SOX4"
1.28328842073731e-249,-1.0879233749375,0.115,0.511,4.30389270546877e-245,"0","STK17A"
4.74627473845618e-249,0.656341421048896,0.583,0.211,1.59180562178343e-244,"0","NOTCH2"
3.94579297376806e-248,0.763647712224717,0.822,0.451,1.32334004754233e-243,"0","PGLS"
6.33336568541976e-248,0.614833182088392,0.594,0.217,2.12408418357608e-243,"0","HIPK3"
7.69920814240413e-248,-0.592324122249992,0.997,0.988,2.5821604267995e-243,"0","RPL22"
7.12109439192835e-247,0.6913730035788,0.751,0.344,2.38827263716493e-242,"0","HSBP1"
7.5468461862813e-247,0.540360397452244,0.998,0.946,2.53106127395502e-242,"0","SH3BGRL3"
1.13663939187276e-246,0.66894754581353,0.933,0.679,3.81206119246285e-242,"0","MSN"
2.34017830524283e-246,0.627164788364883,0.481,0.146,7.84849000012339e-242,"0","MXD1"
9.05011771219693e-246,0.722756359151707,0.798,0.407,3.03522847831661e-241,"0","UBE2R2"
1.52666400618675e-244,0.71408389106728,0.903,0.587,5.12012574394913e-240,"0","GNG5"
1.61205029299688e-244,0.82965236047386,0.746,0.362,5.40649427265293e-240,"0","NFKBIZ"
9.18724676185399e-244,0.360768738772125,0.226,0.024,3.08121881899059e-239,"0","LIN7A"
5.21243238980268e-243,0.29397858239801,0.172,0.008,1.74814557489202e-238,"0","BPI"
5.46011748476101e-243,0.444889600903603,0.304,0.056,1.83121420203915e-238,"0","WDFY3"
3.88260895221294e-242,0.591796559606351,0.491,0.156,1.30214939039318e-237,"0","SPTSSA"
3.88477032594367e-242,0.522314297496995,0.394,0.097,1.30287427191499e-237,"0","CCR2"
1.68227364597221e-241,0.696063098965558,0.71,0.328,5.6420093538616e-237,"0","DYNLT1"
4.53314909096362e-241,0.64736227122873,0.962,0.751,1.52032754212738e-236,"0","CAP1"
1.70557737904376e-240,0.670037086574129,0.956,0.774,5.72016541383696e-236,"0","PCBP1"
2.99614748561231e-240,0.603408666682745,0.447,0.128,1.00484794372466e-235,"0","AHR"
1.32958840893781e-239,-1.13539086794646,0.038,0.43,4.45917360589563e-235,"0","CD27"
2.30008922020247e-239,0.64234352035946,0.974,0.833,7.71403922671506e-235,"0","SERP1"
2.41937463233839e-239,0.490114579330942,0.365,0.085,8.11409864193649e-235,"0","RASGRP4"
4.0778304428461e-239,0.571996825720927,0.52,0.171,1.36762277392173e-234,"0","PRKCD"
3.44657203334096e-238,0.662024159285133,0.619,0.245,1.15591132854189e-233,"0","FAM45A"
4.19077763128766e-238,0.433142665079872,0.325,0.066,1.40550300198125e-233,"0","NOD2"
3.04683773621983e-237,0.555071778975549,0.46,0.137,1.02184843997341e-232,"0","HRH2"
3.05512425323179e-237,0.604395020055998,0.507,0.158,1.02462757204888e-232,"0","BASP1"
9.43544909672361e-237,0.646957069343683,0.65,0.271,3.16446091805916e-232,"0","SPG21"
3.5830095114646e-236,0.64696275280585,0.605,0.235,1.201669729955e-231,"0","HSPA1A"
1.194664432876e-235,0.658968801134021,0.829,0.403,4.00666557497955e-231,"0","PLEK"
6.97728328011821e-235,0.34130685291285,0.229,0.027,2.34004126648605e-230,"0","FBN2"
7.70796492665937e-235,0.774087538442866,0.802,0.443,2.58509727710302e-230,"0","MIDN"
1.9165515759503e-234,0.519663774104853,0.393,0.101,6.42773067542213e-230,"0","NACC2"
3.54332478371802e-234,-1.30449119069586,0.614,0.791,1.18836026596335e-229,"0","LDHB"
3.60831881155209e-233,0.510104199133193,0.403,0.103,1.21015796301834e-228,"0","CR1"
8.19153312085359e-233,0.376902490106949,1,0.999,2.74727637807188e-228,"0","MT-ND1"
6.18627024994041e-232,0.501147652950439,0.372,0.092,2.07475131642501e-227,"0","CSF2RB"
1.86582480072236e-231,0.580690462101645,0.52,0.179,6.25760321666263e-227,"0","ZDHHC7"
1.94725177593232e-231,0.571651787139644,0.459,0.14,6.53069300612182e-227,"0","ACER3"
2.50938902079464e-231,0.692213586887216,0.765,0.394,8.41598889794105e-227,"0","HEBP2"
5.56773792541148e-231,0.720328908631981,0.736,0.359,1.8673079454245e-226,"0","FAM120A"
3.25191392054551e-229,-0.750724381908268,0.863,0.929,1.09062689067255e-224,"0","RPL36A"
3.3278030795048e-229,0.672600681465939,0.678,0.302,1.11607859680432e-224,"0","ZNF106"
5.15043096581567e-229,0.549843966829777,0.446,0.131,1.72735153731526e-224,"0","SLC31A2"
2.9625464239464e-228,0.639970030647537,0.718,0.296,9.93578819663145e-224,"0","YBX3"
3.2652045202454e-228,0.718347551553524,0.791,0.421,1.0950842919999e-223,"0","ACAP2"
6.00444943786226e-228,-1.05034109565689,0.039,0.418,2.01377225247024e-223,"0","SPOCK2"
5.05940816943341e-227,0.624005216074763,0.575,0.219,1.69682431186458e-222,"0","HACD4"
7.1165688619447e-227,-0.958585672198492,0.31,0.639,2.38675486491901e-222,"0","SEPT6"
1.07856835659876e-226,0.562457682357335,0.493,0.163,3.61730255436093e-222,"0","SLC6A6"
1.53496601322253e-226,0.605010860568774,0.595,0.23,5.14796901514572e-222,"0","CMIP"
5.39264254606656e-226,-0.659876531420149,0.93,0.96,1.8085844570998e-221,"0","RPL36AL"
5.7513029374517e-226,0.526747103310783,0.41,0.113,1.92887197916255e-221,"0","FNDC3B"
2.27344073886666e-225,0.610552698971071,0.568,0.213,7.624665550011e-221,"0","NINJ1"
6.0576042081751e-225,0.583170231351039,0.478,0.154,2.03159929933777e-220,"0","PLXNC1"
1.26150154664934e-224,0.335497166167085,1,1,4.23082388715257e-220,"0","MT-CO1"
4.16722119995176e-224,0.505858594461672,0.454,0.138,1.39760264603982e-219,"0","MGST2"
4.2738812628507e-224,-1.0104395317881,0.036,0.409,1.43337429793487e-219,"0","FCMR"
4.72027714905226e-224,0.436030253114951,0.342,0.079,1.58308655024915e-219,"0","SORT1"
6.65352526728683e-224,0.3912972945301,0.263,0.043,2.23145930414266e-219,"0","IL1RN"
8.19068024103428e-224,-1.15783044809073,0.053,0.428,2.74699033923808e-219,"0","CD2"
6.94663068409008e-223,0.642345141086332,0.603,0.242,2.32976099883013e-218,"0","BAZ2B"
8.13716425467323e-223,-1.33915945254075,0.04,0.415,2.72904214773231e-218,"0","GZMM"
1.97023479025057e-222,0.719516383599495,0.722,0.361,6.60777343954237e-218,"0","POLE4"
4.75241020355053e-222,0.504312470924476,0.699,0.324,1.59386333406678e-217,"0","CTSA"
2.9181477919389e-221,0.511064520279397,0.396,0.108,9.7868840646047e-217,"0","SAP30"
3.64520944438532e-221,0.459982802657619,0.38,0.094,1.22253034345795e-216,"0","APOBEC3A"
4.13256731323715e-221,0.423934763997629,0.256,0.041,1.38598042551347e-216,"0","ASGR2"
7.24828555324635e-221,-0.912107120539365,0.05,0.422,2.43093000884776e-216,"0","SLC38A1"
1.67495107685982e-220,-1.02932210000092,0.279,0.609,5.61745092157247e-216,"0","CD81"
5.80370427995743e-219,0.681089825038307,0.982,0.916,1.94644634141212e-214,"0","FOSB"
6.12310415471736e-219,0.5497817335963,0.484,0.161,2.05356667140911e-214,"0","GAA"
9.20772972228355e-219,0.59897819966122,0.553,0.209,3.08808839425946e-214,"0","NADK"
1.79178115083696e-218,0.705558745447339,0.941,0.772,6.00927562367699e-214,"0","CCNL1"
1.9192563909413e-218,0.48082560171826,0.387,0.104,6.43680208393892e-214,"0","CYFIP1"
2.61710083438487e-218,0.487471287336865,0.36,0.089,8.77723277835999e-214,"0","ZNF516"
4.21798945011438e-218,0.474764440630783,0.373,0.096,1.41462930177936e-213,"0","FGD4"
5.99224701421966e-218,0.515000903485202,0.441,0.134,2.00967980362899e-213,"0","APAF1"
1.49697292354328e-217,0.469826115930695,0.532,0.188,5.02054779097946e-213,"0","APP"
7.57724671833511e-217,-0.777467484244912,0.724,0.879,2.54125700439523e-212,"0","EIF4A2"
1.05186054015522e-216,0.648896163454816,0.956,0.739,3.52772987957259e-212,"0","LRRFIP1"
2.53973747117346e-216,0.541683322033806,0.504,0.175,8.51777153082155e-212,"0","ATP11A"
4.34207655540465e-216,0.790071681336868,0.8,0.503,1.45624563515161e-211,"0","HMGB2"
1.7082613723646e-215,0.455994989456446,0.354,0.088,5.7291669906364e-211,"0","SERPINB8"
5.80777174907516e-215,0.50111208714747,0.4,0.111,1.94781048920483e-210,"0","LTB4R"
7.56616446728313e-215,0.614111120226553,0.682,0.303,2.53754023903741e-210,"0","EHBP1L1"
9.32976906872337e-215,0.502653434515093,0.418,0.122,3.12901795026844e-210,"0","ZSWIM6"
2.91063126552781e-214,-0.649115457663407,0.962,0.989,9.76167513832716e-210,"0","HLA-E"
8.7443901829404e-214,0.388883385817303,0.26,0.044,2.93269357955455e-209,"0","KBTBD11"
6.22168965121244e-213,0.559598313158407,0.539,0.201,2.08663027522363e-208,"0","CSGALNACT2"
9.08923317991775e-213,0.374909729503563,0.271,0.05,3.04834702388082e-208,"0","LRMDA"
3.24151564932112e-212,0.487811050778391,0.428,0.127,1.08713951846932e-207,"0","TESC"
2.15901448097391e-211,0.655686789250412,0.891,0.612,7.24090276629029e-207,"0","SEC11A"
1.49588558252409e-210,0.469674591722999,0.378,0.102,5.01690106666931e-206,"0","EVI5"
8.99981589616869e-210,0.545436106902905,0.787,0.441,3.01835825525705e-205,"0","GSTO1"
2.59289309559441e-209,0.510035251519838,0.987,0.932,8.69604486400454e-205,"0","LAPTM5"
1.34517954578163e-208,0.394317420297894,0.195,0.021,4.51146316064243e-204,"0","ADM"
1.52713086490217e-208,0.523076254340821,0.475,0.158,5.12169149470891e-204,"0","ARID3A"
1.7805516796005e-208,-0.454053053009054,1,0.993,5.97161422304414e-204,"0","RPL39"
1.93235623961826e-208,0.508078883347934,0.403,0.118,6.48073635643171e-204,"0","QSOX1"
3.86520169884601e-208,0.481450590978426,0.399,0.113,1.29631134575898e-203,"0","ADAP2"
4.93155051927176e-208,0.565474416431989,0.529,0.196,1.65394341315336e-203,"0","TMEM205"
6.79857060647479e-208,0.509369350144623,0.418,0.127,2.28010460999951e-203,"0","ODF3B"
7.26012239734036e-207,0.555206622557252,0.504,0.178,2.43489984962001e-202,"0","GRK3"
1.50363275197464e-206,0.487280891241064,0.347,0.089,5.04288352357254e-202,"0","LPCAT2"
1.86970572579038e-206,0.915244576797718,0.901,0.64,6.27061906315577e-202,"0","ZFP36L1"
6.81020355111169e-205,0.381945147264294,0.241,0.039,2.28400606697184e-200,"0","VEGFA"
8.11834210710709e-205,0.545776699795262,0.481,0.164,2.72272957588158e-200,"0","METTL7A"
1.03112995076151e-204,0.589680983167774,0.91,0.608,3.45820362886396e-200,"0","FLNA"
1.20473812870545e-204,0.529593087480334,0.465,0.153,4.04045073605233e-200,"0","PLSCR1"
1.95414527356881e-204,0.541244609907601,0.759,0.362,6.55381241849509e-200,"0","TIMP1"
2.24445259512062e-204,-0.366126438269712,1,0.993,7.52744511351553e-200,"0","FAU"
2.99445283241318e-202,0.558335108113651,0.5,0.18,1.00427959093473e-197,"0","LACTB"
1.63711541062395e-201,-1.01294567200581,0.23,0.559,5.4905576641506e-197,"0","RARRES3"
5.68146748309811e-201,-1.13099798467661,0.042,0.393,1.90545056448145e-196,"0","SYNE2"
2.24971749787298e-200,0.341581637689049,0.223,0.033,7.5451025443664e-196,"0","PRRG4"
4.68746461793998e-200,0.564813783902925,0.523,0.198,1.57208188356471e-195,"0","OTULINL"
8.67150447484981e-200,0.588382293340637,0.489,0.176,2.90824917077513e-195,"0","AZI2"
1.12087142880093e-199,0.432509947004263,0.348,0.089,3.75917859791257e-195,"0","RNF24"
2.61821055320888e-199,0.601460938608364,0.704,0.334,8.78095455335196e-195,"0","TCIRG1"
3.28659514715169e-199,-0.874692546667193,0.04,0.383,1.10225828045173e-194,"0","RHOH"
1.12946736399688e-198,0.531123151437134,0.54,0.205,3.78800764537274e-194,"0","RNPEP"
2.95315744852731e-198,0.667841098018074,0.731,0.38,9.9042994508709e-194,"0","IRF2BP2"
1.34823291337126e-197,0.507268229620703,0.437,0.142,4.52170354486453e-193,"0","APOBR"
1.62587722845694e-197,0.486670887789878,0.339,0.087,5.4528670487989e-193,"0","RRP12"
2.68239435313762e-197,0.399038983538957,0.283,0.059,8.99621418155295e-193,"0","GPAT3"
7.0594244082871e-197,-1.03198389157034,0.052,0.398,2.36758975805133e-192,"0","BCL11B"
7.36465295036064e-197,0.458773112999233,0.363,0.1,2.46995730649195e-192,"0","JDP2"
1.87907674516637e-196,0.359131844114809,1,0.997,6.30204758793899e-192,"0","EIF1"
3.06487262158224e-196,0.571406229488434,0.627,0.282,1.02789697982625e-191,"0","LEPROT"
6.41169642207503e-196,0.273284177500328,0.158,0.012,2.15035474603552e-191,"0","GPR27"
6.71787791019864e-196,0.519694458975694,0.431,0.139,2.25304189352242e-191,"0","MBOAT7"
7.2906306212543e-196,-0.788370520433247,0.893,0.941,2.44513169775627e-191,"0","CALM1"
1.51241198547299e-194,-0.940289906399914,0.026,0.361,5.07232731687933e-190,"0","IKZF3"
2.35557845662019e-193,0.458777403619201,0.371,0.105,7.90013902781278e-189,"0","MAP3K20"
4.58625823662055e-193,0.519271588851671,0.541,0.196,1.5381392873978e-188,"0","CX3CR1"
6.38347193976375e-193,0.609085355822781,0.631,0.286,2.14088881915797e-188,"0","ASAP1"
6.58495683138997e-193,-0.684409886515232,0.82,0.92,2.20846282211157e-188,"0","CIRBP"
7.59824094090882e-193,0.459782653010945,0.416,0.131,2.548298046762e-188,"0","CORO1C"
1.95640760490864e-192,0.549956561148629,0.515,0.192,6.56139982534261e-188,"0","EIF4E3"
2.1523626010146e-192,0.598463297806535,0.91,0.677,7.21859369128275e-188,"0","PGK1"
3.06212430797128e-191,0.494387076588933,0.426,0.138,1.02697525040741e-186,"0","JAK2"
7.1337897569833e-191,0.586549828610881,0.928,0.706,2.39253040869706e-186,"0","LAMTOR4"
7.33882029561379e-191,0.550452813992137,0.581,0.238,2.46129355074295e-186,"0","RHOQ"
8.02851968064852e-191,-1.05047980903132,0.046,0.382,2.6926049304959e-186,"0","RORA"
8.93150772214987e-191,0.617966014562894,0.824,0.491,2.99544905985462e-186,"0","RHOG"
1.48243567977881e-190,-0.727589648192644,0.924,0.963,4.97179278284216e-186,"0","CD52"
9.86108564493656e-190,-0.859214378149016,0.034,0.368,3.30721090359882e-185,"0","SKAP1"
1.87630836567815e-189,0.606591721825842,0.915,0.648,6.29276299681138e-185,"0","PRELID1"
2.43374206361559e-188,0.500312635093958,0.517,0.196,8.16228413295396e-184,"0","UBXN11"
7.41659039566959e-188,-0.75282724621681,0.78,0.901,2.48737608689967e-183,"0","PNISR"
2.44742750596259e-187,-0.956257263016941,0.09,0.423,8.20818236949734e-183,"0","LAT"
4.4074096436077e-187,0.533189662416677,0.953,0.784,1.47815704627315e-182,"0","ARPC1B"
6.12166367620671e-187,0.382668554782066,0.28,0.06,2.05308356372621e-182,"0","NFIL3"
9.86316140044449e-187,0.378068346465052,0.296,0.067,3.30790707048107e-182,"0","CLMN"
9.86642910179049e-187,0.331126600036449,0.231,0.04,3.30900299215849e-182,"0","SIRPB2"
1.17835081167575e-186,-0.962533445083684,0.152,0.476,3.95195295219814e-182,"0","PIK3IP1"
1.27004853808329e-186,0.661446285734116,0.803,0.489,4.25948878702374e-182,"0","USP15"
1.48183787527013e-186,-0.443850442607772,1,0.997,4.96978786608097e-182,"0","RPLP1"
2.51543994792513e-186,0.496079320689782,0.5,0.185,8.4362824973513e-182,"0","PTPN12"
4.38716355020408e-186,-0.772520320089771,0.047,0.379,1.47136691146745e-181,"0","OCIAD2"
6.24670388148403e-186,0.567914530556695,0.55,0.228,2.09501954777212e-181,"0","MAPK14"
6.92444118952e-186,0.564186797471541,0.728,0.361,2.32231908614122e-181,"0","ATG3"
1.83997843955507e-185,0.528363511171168,0.546,0.219,6.17091969057979e-181,"0","MAP3K3"
5.33039993075583e-185,0.434003862123549,0.377,0.111,1.78770952877689e-180,"0","LILRA1"
9.01474010403451e-185,0.448086754284015,0.367,0.107,3.02336353609109e-180,"0","DOCK5"
1.58140726826017e-184,-0.78818343680166,0.333,0.626,5.30372369629097e-180,"0","PEBP1"
2.62498057730724e-184,0.367473340285283,0.31,0.075,8.80365986017304e-180,"0","GM2A"
2.85053821563954e-184,0.463804559429145,0.426,0.142,9.5601350676119e-180,"0","DENND5A"
5.04011862896963e-184,0.584349588289633,0.9,0.655,1.69035498578383e-179,"0","SH3BGRL"
2.55261798206871e-183,0.463329842483625,0.459,0.159,8.56097018826206e-179,"0","CTBP2"
4.96778266311651e-183,0.561201878635037,0.52,0.211,1.66609494955601e-178,"0","AGFG1"
5.04906822594818e-183,0.345080549538464,0.249,0.047,1.6933565016185e-178,"0","CATSPER1"
1.57229437021932e-182,-1.73477824712332,0.075,0.4,5.27316085884157e-178,"0","TRBC1"
4.87329478590409e-182,0.643866081655668,0.758,0.426,1.63440560529651e-177,"0","HSD17B11"
1.31840277082805e-181,0.455519760953886,0.364,0.107,4.4216592128031e-177,"0","ZFHX3"
1.85609865288309e-181,0.312735544649052,0.187,0.024,6.2249836620393e-177,"0","HAL"
2.9485647050431e-181,0.563726466233149,0.643,0.3,9.88889630777354e-177,"0","RAB10"
1.12720196044134e-180,0.442787505567445,0.474,0.163,3.78040993492815e-176,"0","ITGAX"
1.52346963311875e-180,0.368531407862242,0.288,0.067,5.10941245555367e-176,"0","MYCL"
1.65871847932873e-180,0.463683848821795,0.516,0.191,5.56301003597268e-176,"0","GAPT"
1.77240242356185e-180,0.436147822938494,0.409,0.13,5.94428324814172e-176,"0","ATP6V0A1"
1.92223687987088e-180,-0.598280511012422,0.934,0.955,6.44679804771097e-176,"0","RPS4Y1"
1.94796453765726e-180,0.509180769444225,0.529,0.21,6.5330834663949e-176,"0","IMPDH1"
5.76962254878975e-180,0.33590595502938,0.239,0.045,1.93501601041311e-175,"0","ST3GAL6"
7.72756470170835e-180,0.293560389020955,0.177,0.021,2.59167064965895e-175,"0","FCAR"
3.43566385375452e-179,0.576670332480868,0.706,0.357,1.15225294327219e-174,"0","DOCK2"
3.7342936301777e-179,0.55978289442632,0.565,0.247,1.252407397689e-174,"0","SQOR"
1.35149755230278e-178,0.524049009681649,0.578,0.245,4.53265249091307e-174,"0","CUX1"
1.43612754182815e-178,0.571261721362959,0.608,0.278,4.81648454978324e-174,"0","TM9SF2"
1.72331392908583e-178,-0.624179554503671,0.889,0.94,5.77965025536804e-174,"0","HINT1"
1.90218042233862e-178,0.591434628135457,0.692,0.356,6.37953270043928e-174,"0","BNIP2"
2.87087034074228e-178,0.520625775200155,0.557,0.229,9.62832494878144e-174,"0","MYD88"
3.62587860819619e-178,0.314941496627242,0.219,0.037,1.21604716761684e-173,"0","PLA2G7"
1.14317501955127e-177,0.343486588420336,0.251,0.051,3.83398038057105e-173,"0","ADAM9"
1.53997035660145e-177,0.510090019259096,0.476,0.177,5.16475258196993e-173,"0","CPEB4"
2.05123604465484e-177,0.496492066291072,0.461,0.168,6.87943544656339e-173,"0","TNRC18"
2.20690623257261e-177,0.490990511131583,0.526,0.207,7.401522122802e-173,"0","ARAP1"
3.63607679519809e-177,0.453871180822144,0.449,0.158,1.21946743557354e-172,"0","NUDT16"
4.98059539995984e-177,0.481934201288319,0.43,0.149,1.67039208523853e-172,"0","FRAT1"
1.04467911649845e-176,0.431946307374068,0.332,0.092,3.5036448209125e-172,"0","SLC8A1"
9.78761735427061e-176,0.461700095073177,0.392,0.126,3.28257110827528e-171,"0","PIP4P2"
1.26688830994308e-175,0.527166677857762,0.564,0.244,4.24889001388711e-171,"0","ATG16L2"
1.49715301392022e-175,0.475752317965421,0.452,0.162,5.02115177808563e-171,"0","ZDHHC20"
1.91172529746523e-175,-0.72067303422198,0.598,0.789,6.41154430263889e-171,"0","MZT2B"
2.04705983841492e-175,0.35739736951337,0.401,0.125,6.86542928607595e-171,"0","HMOX1"
2.13252884561621e-175,0.576467549748691,0.888,0.589,7.15207524242763e-171,"0","SAMHD1"
6.72650828874802e-175,0.608382733935237,0.538,0.228,2.25593634988031e-170,"0","MID1IP1"
1.20051436198904e-174,0.495493730216591,0.487,0.186,4.02628506723885e-170,"0","PRKACA"
4.60100533721152e-174,0.610544652306624,0.746,0.417,1.543085169994e-169,"0","CMTM6"
1.88768546953343e-173,0.37444068752223,0.318,0.085,6.33091952772123e-169,"0","LTBR"
3.49837740089225e-173,0.262411457371524,0.152,0.014,1.17328581271124e-168,"0","C9orf47"
2.74547199055822e-172,0.373848166577016,0.463,0.155,9.20776396193415e-168,"0","CSF1R"
4.6011898036607e-172,0.531314054843693,0.554,0.236,1.54314703635172e-167,"0","COL4A3BP"
5.9559890647031e-172,0.293716077298886,0.2,0.031,1.99751961252012e-167,"0","SLC22A15"
7.70308041615826e-172,0.387692848586591,0.309,0.08,2.58345910997116e-167,"0","STX3"
7.73523162341115e-172,0.596848302222821,0.801,0.478,2.59424198185963e-167,"0","REEP5"
8.22320198346699e-172,0.44515885985432,0.363,0.109,2.75789748121516e-167,"0","RNF144B"
8.55492908179807e-172,0.427441812135948,0.988,0.934,2.86915211545344e-167,"0","ARPC2"
